codine,Total Población,Españoles,Total Extranjeros,Total Europa,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,Rep. Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
03017,494,450,44,14,14,0,0,0,0,0,0,13,1,0,0,0,29,0,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
03018,24006,14786,9220,7570,6438,880,304,302,215,69,40,1441,1080,1132,423,77,368,65,269,1,19,1126,231,75,60,136,53,27,349,12,12,25,51,20,152,76,27,4
03019,20360,18531,1829,1029,914,19,13,51,47,12,14,418,199,115,25,76,160,60,97,0,0,600,63,18,15,109,2,7,334,10,2,2,6,8,40,25,4,0
03020,156,126,30,30,29,2,0,1,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03021,7229,6907,322,74,69,1,18,0,6,2,4,13,17,5,0,1,65,1,60,0,3,122,9,0,2,26,6,0,74,0,3,0,0,1,61,12,48,0
03022,171,160,11,7,6,2,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
03023,1820,1672,148,101,101,0,79,1,2,0,2,15,2,0,0,0,2,0,2,0,0,45,1,8,0,4,1,0,30,0,0,0,1,0,0,0,0,0
03024,5474,4806,668,395,361,6,82,17,6,31,7,102,76,34,2,27,205,4,184,0,1,62,5,7,3,22,3,0,14,1,1,0,1,0,6,6,0,0
03025,1892,1484,408,358,341,127,3,12,2,11,0,133,1,17,3,9,14,0,14,0,0,34,12,0,0,6,3,0,8,0,3,0,0,1,2,0,0,0
03026,1888,1490,398,288,269,70,11,6,5,0,0,117,13,19,3,5,27,4,22,0,1,83,5,0,5,54,1,0,15,0,0,0,0,1,0,0,0,0
03027,230,156,74,73,73,0,0,3,0,0,0,18,46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03028,1317,1209,108,66,64,0,23,0,0,0,0,16,8,2,2,0,28,1,8,0,6,14,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0
03029,580,297,283,274,272,19,0,6,0,0,0,230,8,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03030,1261,640,621,585,572,116,3,4,10,6,0,373,6,13,0,0,20,0,19,0,0,15,2,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0
03031,71198,47324,23874,15723,14365,471,1155,510,833,242,221,5492,3113,1358,456,418,1673,544,1030,18,11,4236,571,160,169,973,249,179,1178,75,107,125,210,116,2236,964,890,6
03032,114,113,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03033,199,162,37,37,34,10,0,3,0,0,0,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03034,4004,1609,2395,2289,2205,261,23,40,9,3,1,1339,12,84,7,0,55,3,51,0,0,29,0,0,0,2,0,0,22,2,0,2,0,0,22,11,0,0
03035,821,771,50,44,40,3,0,0,0,0,0,25,7,4,0,2,0,0,0,0,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03036,98,92,6,5,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03037,514,389,125,107,104,8,0,11,2,0,0,45,8,3,1,0,0,0,0,0,0,18,0,5,0,0,0,1,9,0,0,2,0,0,0,0,0,0
03038,414,375,39,32,31,0,0,1,0,0,0,27,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1
03039,129,109,20,18,18,1,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03040,413,291,122,113,113,8,1,6,0,0,0,77,1,0,0,0,4,0,4,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
03041,13369,7042,6327,5698,5298,1807,43,150,71,38,6,1838,420,400,22,40,257,27,228,0,1,325,44,61,5,124,6,6,32,2,18,1,3,3,41,31,0,6
03042,5488,1621,3867,3628,3376,584,20,55,21,15,4,2214,66,252,107,19,66,6,59,0,0,143,14,7,6,28,0,15,40,0,1,1,8,3,22,19,0,8
03043,3703,3526,177,88,76,0,19,10,2,0,3,31,1,12,0,0,49,0,43,0,0,27,0,0,0,5,0,1,18,1,0,0,0,0,13,0,13,0
03044,6757,5553,1204,677,569,10,117,14,4,25,5,277,44,108,37,56,340,94,245,1,0,178,5,6,3,66,0,0,83,0,0,1,11,1,9,5,0,0
03045,423,240,183,176,167,12,5,7,1,1,0,110,2,9,4,0,2,0,2,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
03046,3257,1887,1370,1342,1282,146,0,81,17,23,4,791,14,60,5,2,4,1,2,0,0,21,7,0,1,3,3,0,0,2,2,0,0,1,2,0,0,1
03047,29909,11036,18873,16453,15280,3950,256,737,304,222,52,4462,1770,1173,271,111,971,57,659,4,237,1057,199,72,30,492,53,10,53,8,18,5,50,26,391,264,14,1
03048,7888,5767,2121,1044,1004,46,91,43,6,9,10,247,426,40,9,5,123,54,69,0,0,934,57,321,4,20,1,11,508,1,0,0,5,2,19,15,4,1
03049,18008,15119,2889,591,379,13,78,25,5,7,13,121,66,212,29,137,1546,53,1487,2,0,732,7,70,43,62,9,1,487,14,4,2,22,5,20,16,1,0
03050,26941,21460,5481,4404,4183,325,25,779,322,81,43,1321,372,221,82,31,119,62,42,1,2,853,257,26,45,178,36,21,73,33,14,19,69,19,102,59,7,3
03051,420,402,18,15,15,0,11,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
03052,1238,1194,44,33,19,0,9,0,0,3,0,1,5,14,0,13,1,0,1,0,0,10,3,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0
03053,10513,8592,1921,1377,1305,24,21,35,21,8,2,1071,21,72,11,32,229,38,189,0,1,275,22,20,4,11,2,16,159,2,2,1,14,7,40,26,10,0
03054,493,402,91,82,79,5,0,2,0,0,0,60,2,3,2,0,4,3,1,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
03055,8926,6389,2537,1936,1891,46,14,13,10,7,7,1522,60,45,3,10,493,11,478,0,0,85,2,15,7,9,0,7,31,2,0,0,1,9,22,17,0,1
03056,11534,10653,881,428,411,10,20,16,7,17,9,248,64,17,8,5,300,9,282,1,1,122,18,11,8,20,8,1,30,0,11,4,1,1,31,22,8,0
03057,276,222,54,40,39,5,0,2,0,2,0,18,3,1,0,0,4,0,4,0,0,10,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0
03058,6957,5953,1004,288,201,7,36,18,5,5,1,36,66,87,2,85,413,7,405,0,1,301,1,14,5,10,0,0,249,3,0,0,16,1,2,2,0,0
03059,28738,25074,3664,895,836,64,33,68,15,6,8,443,71,59,12,5,2169,53,2098,6,0,526,47,51,39,210,5,1,116,35,0,3,2,2,73,69,1,1
03060,122,114,8,8,6,0,1,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03061,1938,1260,678,554,530,6,0,1,0,0,0,454,8,24,0,3,109,4,102,0,0,13,0,0,0,8,3,0,0,0,0,0,0,0,2,2,0,0
03062,696,218,478,472,465,15,1,2,3,0,0,358,0,7,1,0,0,0,0,0,0,5,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
03063,44498,30912,13586,9763,8439,2700,631,480,441,110,99,1659,1137,1324,219,331,642,78,511,16,9,2840,348,102,76,908,92,71,824,36,17,31,175,97,337,193,38,4
03064,7392,6149,1243,659,621,24,1,18,0,2,4,452,26,38,19,9,450,6,442,0,1,127,4,0,6,10,6,67,27,0,0,0,1,1,7,7,0,0
03065,230822,201514,29308,12011,10846,429,616,476,761,149,227,1070,6240,1165,320,248,7065,1036,4311,380,299,8649,979,407,259,2373,156,199,2135,1190,147,68,337,175,1577,1468,34,6
03066,54815,51021,3794,1181,952,36,47,50,78,90,31,35,515,229,41,129,471,106,308,12,20,1969,147,89,38,1052,59,14,365,46,30,12,19,45,173,118,38,0
03067,107,103,4,4,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03068,38,27,11,11,11,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03069,6386,3346,3040,2579,2386,111,85,140,90,22,45,1187,199,193,37,35,91,9,80,1,0,314,76,1,21,76,26,26,43,0,8,6,16,7,56,14,18,0
03070,4364,2405,1959,1510,1459,27,102,26,13,6,21,1099,26,51,10,12,296,4,290,0,0,147,8,7,9,12,2,2,103,0,0,0,3,0,6,5,0,0
03071,6292,4793,1499,840,830,40,15,8,20,5,2,566,75,10,5,1,332,2,328,2,0,312,155,0,7,84,2,1,46,0,0,0,10,4,15,15,0,0
03072,443,372,71,69,66,1,0,1,0,0,0,57,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
03073,256,243,13,12,12,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
03074,2372,2044,328,60,52,0,5,9,2,0,2,3,20,8,0,7,156,0,156,0,0,112,2,10,2,9,1,0,72,2,0,0,13,0,0,0,0,0
03075,246,187,59,57,53,9,1,3,2,0,0,14,11,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
03076,16423,9808,6615,5694,4759,647,399,106,147,43,49,2261,244,935,242,266,340,16,308,0,6,401,134,11,48,58,20,20,39,9,5,12,22,6,180,146,2,0
03077,2948,1626,1322,1296,1288,114,11,7,5,3,0,833,5,8,2,0,3,0,3,0,0,17,0,7,2,1,0,0,1,0,0,0,0,4,6,0,0,0
03078,1202,571,631,613,608,42,1,3,0,0,1,503,6,5,0,0,0,0,0,0,0,15,1,5,0,1,0,0,8,0,0,0,0,0,3,0,0,0
03079,23861,21876,1985,804,787,18,37,13,37,1,6,10,649,17,7,6,64,27,32,0,0,1008,75,103,13,61,10,26,615,21,3,8,25,3,109,39,59,0
03080,2100,1602,498,425,407,8,8,12,5,15,0,287,26,18,2,15,37,3,33,0,0,35,9,4,5,7,0,0,6,1,1,0,2,0,1,0,0,0
03081,3269,1704,1565,1353,1330,148,10,46,9,10,0,928,18,23,0,1,103,0,103,0,0,92,22,19,1,11,3,24,2,0,2,0,1,3,17,5,1,0
03082,31909,14495,17414,14436,13457,2113,136,495,263,101,41,8323,212,979,94,91,734,7,703,2,0,1938,209,28,65,742,20,19,403,9,11,13,142,189,297,118,92,9
03083,7407,6845,562,380,358,42,9,12,23,11,0,153,36,22,2,6,89,5,82,0,1,89,12,10,4,7,1,5,40,2,3,1,3,1,4,2,1,0
03084,715,654,61,52,52,1,0,7,0,0,0,40,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0
03085,1056,349,707,705,696,115,0,12,0,0,0,470,9,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03086,209,150,59,58,56,0,0,0,0,0,0,50,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03088,7606,6462,1144,504,488,12,11,19,21,7,6,250,90,16,5,0,208,157,51,0,0,417,4,184,8,28,3,2,165,3,2,4,0,2,14,11,0,1
03089,12928,11658,1270,731,691,44,12,8,25,188,3,334,20,40,7,18,23,1,17,0,0,458,11,131,2,47,8,1,228,1,9,0,1,11,58,22,34,0
03090,23066,20318,2748,2014,1805,167,42,308,160,29,38,561,102,209,23,107,182,44,130,1,1,511,98,29,27,93,17,6,74,73,7,3,24,38,39,15,0,2
03091,629,297,332,323,319,17,25,8,3,0,0,242,6,4,0,0,2,0,1,0,0,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
03092,8961,8326,635,301,292,2,69,10,2,2,11,127,39,9,4,5,218,2,203,0,5,93,14,5,7,6,8,5,23,6,5,0,2,1,23,11,4,0
03093,27104,24507,2597,1085,974,25,20,32,50,84,31,82,595,111,18,85,417,325,86,0,1,1050,21,103,9,83,17,4,758,7,18,1,5,12,44,31,1,1
03094,18225,10371,7854,6795,6021,1087,84,204,139,39,44,2181,230,774,122,37,259,76,111,0,63,704,132,19,21,57,42,18,313,11,9,11,20,11,88,48,21,8
03095,6570,5347,1223,605,499,71,17,23,23,6,11,115,153,106,31,53,290,29,249,0,11,306,29,34,11,118,4,9,49,8,0,8,22,1,22,13,0,0
03096,7723,7086,637,411,404,17,29,6,25,2,4,120,160,7,2,1,69,2,66,1,0,141,34,14,5,3,1,3,25,4,0,5,45,1,16,2,14,0
03097,2629,1139,1490,1427,1392,204,16,25,15,1,1,968,43,35,0,0,23,5,10,1,0,30,3,1,0,2,1,0,17,0,0,0,0,0,9,0,4,1
03098,875,570,305,291,288,56,2,18,3,2,0,147,3,3,1,0,2,0,1,1,0,11,0,1,1,6,0,0,0,0,0,0,1,0,1,0,0,0
03099,87113,51237,35876,30482,27649,3013,1372,196,233,352,92,17672,873,2833,504,557,1973,703,1109,41,19,2874,160,716,74,580,26,15,1022,33,24,23,77,43,543,344,13,4
03100,1085,624,461,450,447,36,6,39,1,0,0,278,16,3,0,1,4,0,4,0,0,6,1,0,1,0,0,0,3,0,0,0,0,0,1,1,0,0
03101,7603,5535,2068,1647,1542,374,10,40,34,5,3,761,60,105,3,4,173,23,147,1,0,234,74,2,5,51,5,7,45,1,15,0,9,9,14,4,10,0
03102,11208,8826,2382,1967,1720,341,104,79,28,49,17,739,166,247,15,54,176,3,172,0,0,206,12,7,4,28,4,18,113,0,2,0,2,6,32,23,0,1
03103,324,307,17,9,9,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,2,4,0,3,1,0,0,0,0,0,0,0,0,0,2,0,2,0
03104,34634,33269,1365,389,301,15,8,28,48,6,20,49,97,88,11,17,78,35,33,3,1,823,44,5,13,430,28,26,118,51,9,0,8,77,75,53,8,0
03105,7909,6590,1319,937,852,5,74,13,17,9,2,617,64,85,5,75,78,4,72,0,0,292,14,35,9,28,12,1,149,9,0,7,14,1,12,6,6,0
03106,850,735,115,112,108,5,0,8,0,1,1,58,24,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
03107,4294,2724,1570,1271,1144,87,8,94,19,14,18,630,93,127,24,6,95,16,52,0,27,196,23,20,3,16,18,5,95,1,5,2,0,2,8,1,3,0
03109,4181,3413,768,190,169,2,4,6,1,6,19,38,77,21,2,16,447,8,439,0,0,127,2,8,6,19,2,0,88,0,2,0,0,0,4,4,0,0
03110,726,351,375,355,324,61,0,5,1,2,0,229,0,31,2,1,4,0,4,0,0,14,0,0,3,1,0,0,8,0,0,0,0,0,2,1,0,0
03111,7467,6407,1060,282,265,7,36,25,12,44,14,45,52,17,2,12,524,145,378,1,0,247,10,107,6,47,3,1,55,2,0,12,0,2,7,5,1,0
03112,1279,752,527,515,510,16,7,6,5,5,3,363,42,5,0,0,2,0,1,0,0,10,1,1,2,0,0,0,0,0,0,0,1,4,0,0,0,0
03113,20953,5102,15851,14905,13199,1563,229,114,89,44,10,8840,58,1706,285,50,434,22,404,5,0,310,26,4,14,28,4,6,186,1,1,2,9,7,200,123,5,2
03114,2602,1944,658,584,582,7,3,8,6,29,0,449,6,2,0,0,6,5,1,0,0,65,0,7,0,5,0,0,42,4,0,0,2,0,1,0,0,2
03115,465,293,172,156,156,13,0,8,1,0,0,121,1,0,0,0,14,0,14,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
03116,1549,1336,213,190,185,15,24,6,0,2,2,129,1,5,0,0,0,0,0,0,0,23,2,0,1,10,1,0,7,0,1,0,0,1,0,0,0,0
03117,727,473,254,240,218,58,3,1,1,0,1,124,4,22,0,0,8,0,8,0,0,6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
03118,12144,2723,9421,8960,8637,1430,13,120,52,23,16,6187,103,323,23,41,311,38,272,0,0,112,22,4,10,12,7,3,31,2,6,0,4,4,38,26,0,0
03119,22138,19243,2895,1583,1369,119,74,268,304,58,26,166,137,214,37,85,179,28,131,4,4,1065,260,65,42,181,28,13,178,95,11,12,80,76,67,40,1,1
03120,8057,2871,5186,4857,4572,693,99,25,15,14,2,3310,49,285,39,49,124,45,70,2,6,144,16,6,3,21,4,5,70,0,1,1,2,8,61,43,0,0
03121,32507,24492,8015,6761,6088,287,167,464,295,76,60,3395,248,673,120,87,267,36,119,2,92,825,197,15,38,212,65,21,49,31,13,7,72,62,161,118,5,1
03122,54088,49975,4113,1724,1377,99,110,152,291,37,77,85,313,347,89,80,497,168,239,14,6,1638,307,53,52,332,39,99,305,63,81,25,92,82,253,152,10,1
03123,10099,9127,972,768,735,44,36,24,21,5,14,547,11,33,3,21,21,0,19,1,0,171,13,23,2,51,2,1,62,4,0,0,0,12,12,10,1,0
03124,649,542,107,94,90,32,0,1,2,0,0,43,1,4,0,0,6,0,6,0,0,6,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1
03125,661,390,271,214,212,44,3,8,1,1,0,103,24,2,0,0,51,3,48,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
03127,801,459,342,323,313,37,0,39,3,0,0,102,7,10,4,0,0,0,0,0,0,19,2,0,0,5,0,0,9,0,2,0,0,0,0,0,0,0
03128,14778,4949,9829,8630,8179,1822,404,212,90,54,14,3998,226,451,63,18,300,22,274,0,2,759,96,83,15,351,6,8,85,2,8,17,28,21,137,93,4,3
03129,1745,1416,329,305,297,60,0,7,4,1,0,125,30,8,1,3,1,1,0,0,0,20,8,0,0,6,1,0,0,0,0,0,1,1,3,2,0,0
03130,57,47,10,9,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03131,380,210,170,164,161,24,0,1,1,0,0,126,0,3,0,0,4,0,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
03132,788,624,164,152,144,41,0,8,2,0,0,29,19,8,0,0,2,0,2,0,0,9,2,0,0,3,1,0,3,0,0,0,0,0,1,0,0,0
03133,101091,47759,53332,40605,32014,3812,2222,531,1096,611,419,12725,2150,8591,3203,2093,4245,426,3050,180,409,7045,808,63,854,1958,261,593,1352,147,106,116,478,146,1431,760,104,6
03134,185,170,15,15,11,0,0,1,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03135,272,237,35,32,31,4,0,10,1,0,1,12,1,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
03136,662,530,132,112,112,11,1,7,0,0,0,65,19,0,0,0,3,0,3,0,0,17,3,2,0,5,0,0,6,0,0,0,0,0,0,0,0,0
03137,981,797,184,174,168,23,0,7,1,0,0,97,18,6,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
03138,4858,3781,1077,779,735,208,25,26,18,24,7,94,261,44,12,15,149,17,125,0,7,127,19,6,8,40,1,0,40,0,2,0,6,3,22,17,1,0
03139,34344,26447,7897,5617,4805,335,338,264,323,172,68,1175,1258,812,257,159,1001,76,909,5,3,1140,206,61,103,247,76,25,233,13,22,7,53,53,137,52,22,2
03140,34968,32060,2908,881,797,16,256,17,24,17,10,184,238,84,9,34,693,47,609,1,2,1255,28,12,8,428,13,3,638,20,8,6,4,57,79,60,1,0
03901,3310,1237,2073,1974,1700,924,6,68,27,23,8,428,31,274,12,7,21,0,18,0,1,63,10,3,3,29,0,0,3,0,6,0,5,1,15,12,0,0
03902,22555,11946,10609,8016,7306,1076,48,67,60,29,29,4595,611,710,83,137,1456,13,1436,0,0,996,24,33,19,49,6,5,774,7,13,16,29,9,141,108,2,0
03903,5147,3037,2110,1943,1843,48,208,16,22,25,2,1296,87,100,16,48,55,12,40,1,0,79,16,0,3,35,2,4,2,0,2,1,5,7,32,19,0,1
03904,1874,1702,172,106,104,2,10,11,6,4,0,48,13,2,0,1,16,0,12,0,0,50,3,6,5,15,5,1,10,2,1,1,0,0,0,0,0,0
