codine,Total Población,Españoles,Total Extranjeros,Total Europa,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,Rep. Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
03012,3222,1384,1838,1789,1702,30,9,4,6,8,1,1512,8,87,45,1,16,4,10,1,0,17,1,4,0,4,2,0,0,0,1,0,0,2,16,11,1,0
03013,1391,1313,78,39,38,1,0,5,1,0,0,19,10,1,1,0,32,0,32,0,0,6,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
03014,330525,289022,41503,15688,11073,575,898,1338,2208,504,309,663,2930,4615,1982,1497,12999,7427,3587,470,617,9750,1447,567,442,2272,476,162,1346,762,232,295,334,666,3013,1593,460,53
03015,20138,15838,4300,1589,1205,32,44,31,39,22,27,685,153,384,122,190,2411,88,2297,4,3,250,21,9,12,87,12,23,48,2,1,5,10,9,50,38,7,0
03016,119,108,11,11,11,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03017,517,471,46,15,15,1,8,0,0,0,0,5,1,0,0,0,29,0,29,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
03018,21739,14855,6884,5456,4221,420,195,208,195,76,27,706,965,1235,717,139,420,79,292,4,22,736,115,65,35,78,51,17,186,12,10,12,26,30,266,80,39,6
03019,20482,19110,1372,798,691,13,9,36,40,13,1,218,212,107,20,72,154,46,100,2,0,350,25,12,12,42,5,4,183,7,9,3,11,7,70,44,10,0
03001,689,380,309,305,299,61,3,32,0,0,1,163,5,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
03020,129,108,21,21,21,2,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03021,7108,6808,300,55,51,1,19,1,5,0,0,14,6,4,0,0,84,1,79,0,4,77,4,0,3,23,2,0,36,3,2,1,0,0,84,11,73,0
03022,158,151,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
03023,1712,1620,92,61,59,0,42,0,1,0,1,5,10,2,0,1,10,2,0,1,6,20,1,8,0,0,0,0,9,0,0,0,2,0,1,0,1,0
03024,5364,4712,652,374,339,2,101,11,7,15,4,82,96,35,0,31,225,4,216,0,1,40,3,3,3,14,1,1,8,2,1,0,0,1,13,7,5,0
03025,1920,1619,301,262,240,66,2,6,3,19,0,95,17,22,6,15,17,0,17,0,0,19,8,0,0,7,0,0,3,1,0,0,0,0,3,0,0,0
03026,1917,1522,395,318,294,82,7,14,5,4,0,119,14,24,2,4,24,1,22,0,1,52,5,4,4,19,1,1,6,0,0,0,3,3,1,0,0,0
03027,202,168,34,34,34,5,0,2,1,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03028,1164,1110,54,38,38,0,13,0,0,1,0,9,12,0,0,0,9,0,9,0,0,7,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
03030,1117,626,491,462,446,86,0,11,9,1,0,272,10,16,0,0,20,1,19,0,0,9,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
03031,66642,48846,17796,9851,8247,223,811,324,531,134,103,2137,2583,1604,740,540,2131,903,1051,87,24,2633,307,106,123,528,292,108,588,50,66,122,121,106,3169,996,1510,12
03032,114,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
03033,158,139,19,19,18,2,0,3,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03029,419,267,152,146,145,2,0,1,0,0,0,126,9,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
03034,3163,1744,1419,1338,1243,89,8,12,2,6,0,753,7,95,20,1,34,4,29,0,0,15,0,0,1,2,0,0,5,0,0,2,0,0,32,24,0,0
03035,769,728,41,40,37,2,0,1,0,0,0,25,6,3,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
03036,100,98,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03037,494,412,82,77,63,2,0,6,1,0,0,30,0,14,12,1,0,0,0,0,0,5,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
03038,427,396,31,28,27,0,0,1,0,2,0,21,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
03039,99,84,15,14,14,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03040,384,297,87,84,82,10,0,4,0,0,0,55,1,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03041,11000,7267,3733,3139,2842,702,27,96,61,27,5,962,303,297,70,64,275,31,238,0,2,261,24,37,9,89,9,10,22,0,6,5,6,5,50,31,6,8
03042,4104,1645,2459,2249,1977,315,10,51,26,10,0,1177,59,272,154,26,68,7,59,0,1,98,6,3,3,16,2,1,15,0,2,1,4,8,43,39,0,1
03043,3647,3539,108,68,61,0,11,9,2,0,2,20,4,7,0,0,17,0,15,1,0,5,1,0,0,0,0,0,3,0,0,1,0,0,18,4,13,0
03044,6724,5629,1095,617,495,11,117,12,13,21,6,216,52,122,43,63,335,111,219,1,4,119,0,18,5,38,3,0,40,0,0,2,10,1,24,17,2,0
03045,412,242,170,157,154,12,4,6,1,1,0,93,3,3,2,0,10,4,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
03046,2975,2011,964,931,885,106,0,60,17,7,0,483,17,46,11,4,5,0,1,0,2,25,2,0,0,4,5,0,0,0,0,0,1,2,1,0,0,2
03049,18497,15012,3485,522,287,4,55,23,4,5,8,85,66,235,22,160,2587,53,2520,5,1,332,7,40,6,37,7,0,196,19,1,2,14,0,44,17,21,0
03048,7146,5868,1278,609,577,22,46,17,3,9,3,91,334,32,10,9,147,71,74,0,0,510,54,178,0,6,2,10,247,2,4,0,4,1,12,6,2,0
03047,19591,11441,8150,6155,5115,688,158,264,158,132,31,1191,1250,1040,571,201,950,64,676,2,199,672,127,60,22,278,51,3,21,11,11,2,27,29,371,223,33,2
03050,27384,22897,4487,3481,3070,193,39,688,308,49,37,750,342,411,212,79,302,218,64,2,6,569,166,10,45,88,31,13,27,43,8,12,37,30,134,68,13,1
03051,440,413,27,24,24,1,19,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
03052,1245,1199,46,31,16,0,7,1,0,1,0,2,5,15,0,14,10,0,10,0,0,4,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
03053,9859,8730,1129,715,663,10,9,30,37,4,4,482,20,52,17,26,204,26,177,0,1,155,25,9,3,5,3,19,63,3,2,0,6,1,55,35,20,0
03054,449,379,70,55,54,1,0,1,0,0,0,40,1,1,1,0,12,6,6,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
03075,220,166,54,50,48,4,0,2,1,0,0,20,7,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
03055,8551,6567,1984,1284,1230,45,12,61,24,6,2,792,50,54,5,13,531,27,502,0,0,128,12,5,7,21,3,5,44,5,0,1,5,19,36,25,1,5
03056,11432,10280,1152,306,285,3,23,15,11,5,7,123,67,21,5,10,745,7,714,4,6,79,13,3,3,13,5,2,13,0,4,2,2,1,22,15,6,0
03057,207,178,29,17,15,1,0,1,0,0,0,8,0,2,0,0,9,0,8,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03058,7193,6086,1107,215,142,3,25,14,1,5,0,26,55,73,2,69,687,8,674,0,1,196,0,4,6,11,1,0,157,2,0,1,10,0,7,7,0,2
03059,28691,25509,3182,687,638,47,6,43,20,9,9,336,40,49,12,2,2104,79,1993,5,0,281,23,25,19,99,3,0,56,18,0,11,1,1,109,89,13,1
03061,1750,1278,472,344,315,5,1,3,2,0,1,262,2,29,1,4,118,4,114,0,0,7,0,0,2,2,1,0,0,0,0,0,1,0,3,2,0,0
03062,672,244,428,410,403,11,0,0,1,4,5,278,2,7,0,0,1,1,0,0,0,12,1,0,0,1,2,1,3,0,0,4,0,0,4,1,1,1
03063,41465,32547,8918,6271,4876,1051,443,368,323,71,45,936,920,1395,520,448,587,59,463,8,28,1616,209,68,63,426,93,45,338,21,20,22,117,92,434,170,47,10
03064,7264,6159,1105,443,422,22,7,12,2,2,1,266,27,21,5,6,587,25,555,0,1,74,2,1,8,9,3,26,15,0,0,2,1,0,1,0,1,0
03065,227659,206021,21638,7537,6471,205,328,341,534,101,107,524,3741,1066,350,262,7019,1290,4206,281,345,4742,461,178,211,1128,171,110,1022,713,97,83,193,140,2330,2070,109,10
03066,52745,50484,2261,848,633,26,16,30,50,40,24,28,369,215,45,120,449,140,266,5,20,770,70,39,20,329,31,10,106,29,15,22,9,48,190,105,45,4
03067,107,104,3,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03068,58,47,11,11,11,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03069,6090,3794,2296,1890,1457,83,58,84,83,14,28,510,193,433,284,63,129,40,86,1,1,200,40,6,17,17,25,8,20,2,0,12,9,24,77,32,11,0
03077,2493,1613,880,857,850,63,8,16,9,1,0,487,7,7,1,0,5,0,5,0,0,14,1,0,1,2,0,3,4,0,1,0,0,0,3,2,0,1
03070,3995,2552,1443,1063,1001,18,58,28,10,21,5,677,37,62,30,15,284,24,257,0,1,74,3,6,5,9,1,1,41,0,0,2,4,0,20,11,1,2
03072,452,407,45,42,41,4,0,1,0,0,0,23,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
03071,5825,4787,1038,590,535,36,5,18,18,4,1,331,30,55,38,10,278,2,273,1,0,155,81,0,0,29,0,3,19,0,0,0,16,2,15,12,0,0
03073,267,257,10,9,9,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
03074,2461,2076,385,92,76,0,13,4,2,1,3,5,33,16,1,12,240,5,235,0,0,53,1,6,2,5,3,3,26,5,0,0,2,0,0,0,0,0
03076,15386,10360,5026,4275,3073,292,350,73,117,29,29,1386,203,1202,596,341,342,29,291,1,17,237,57,5,26,30,12,22,19,14,4,4,17,7,170,127,10,2
03078,1165,573,592,582,576,32,1,11,9,1,0,424,2,6,1,0,4,0,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2
03079,23365,22140,1225,685,667,13,28,14,33,4,5,18,541,18,9,5,72,28,36,0,1,373,35,27,7,23,12,6,188,23,4,4,13,3,95,29,60,0
03080,1939,1592,347,271,254,4,2,5,2,27,0,174,9,17,5,12,61,6,55,0,0,15,1,5,0,3,0,0,6,0,0,0,0,0,0,0,0,0
03082,27225,15545,11680,9298,8497,1060,113,384,225,94,33,4966,230,801,256,127,816,18,771,0,3,1129,120,22,21,386,21,9,176,9,8,2,90,161,417,98,181,20
03083,7057,6639,418,216,194,25,3,12,20,1,0,60,30,22,5,8,125,13,111,0,0,69,6,14,1,6,2,4,24,0,5,1,3,1,7,4,3,1
03085,1110,317,793,783,770,108,1,10,0,0,0,509,12,13,1,0,5,0,5,0,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
03084,627,592,35,34,34,0,0,5,0,0,0,23,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03086,221,166,55,54,52,0,0,0,0,0,0,46,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03088,7500,6751,749,269,258,4,2,17,19,7,0,94,80,11,9,0,228,164,61,0,3,227,2,70,11,12,2,1,94,6,0,3,4,11,24,13,5,1
03089,12272,11474,798,436,402,30,8,14,16,72,1,199,23,34,3,14,45,23,16,0,1,282,4,68,1,25,9,0,149,2,7,0,0,9,35,11,18,0
03903,4912,3096,1816,1644,1481,56,107,20,10,20,2,1045,57,163,38,72,64,11,48,2,1,56,10,0,2,20,5,0,6,0,1,1,2,9,51,14,0,1
03091,486,283,203,195,191,5,15,5,1,0,0,144,0,4,0,0,0,0,0,0,0,8,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0
03092,9307,8350,957,271,265,6,65,17,2,2,9,107,24,6,3,3,586,9,553,0,11,77,10,4,10,6,8,3,8,3,8,1,2,6,22,10,3,1
03090,24487,21833,2654,1827,1611,123,39,287,186,27,35,408,138,216,58,105,380,226,135,2,4,369,64,20,21,80,15,5,30,48,11,6,12,31,70,39,3,8
03093,26054,24064,1990,888,800,9,41,14,26,45,20,50,566,88,28,48,395,313,77,0,2,610,13,65,6,46,18,7,413,14,7,2,6,9,96,49,17,1
03094,19967,11726,8241,7213,6214,987,123,230,160,41,40,2177,304,999,219,55,379,203,107,2,57,493,105,18,20,62,22,15,137,8,7,9,18,24,151,79,27,5
03095,6647,5647,1000,506,398,62,24,18,22,4,4,61,134,108,35,53,264,21,226,0,13,187,9,19,20,49,5,9,30,7,1,9,15,6,43,25,3,0
03096,7494,7019,475,272,262,3,21,11,28,0,2,58,112,10,1,3,76,1,75,0,0,115,31,12,4,3,1,0,19,5,0,0,37,3,12,1,9,0
03097,2085,1214,871,826,799,109,13,19,6,2,1,563,10,27,5,1,26,0,19,1,0,11,1,0,0,0,0,0,2,0,1,0,0,0,6,1,1,2
03099,80359,52382,27977,22956,19846,1606,1305,192,242,338,93,11861,1039,3110,1245,669,2517,840,1414,31,20,1655,106,414,70,269,28,27,524,30,16,26,45,23,840,431,80,9
03098,778,581,197,176,168,10,0,10,2,1,1,91,7,8,0,5,11,0,11,0,0,9,0,0,1,7,0,0,0,0,0,0,0,1,1,0,0,0
03100,985,571,414,403,391,21,7,33,1,1,0,244,8,12,7,0,4,0,4,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
03101,7431,5809,1622,1275,1174,249,6,48,34,4,6,518,52,101,28,9,187,36,148,0,1,136,38,5,10,19,6,11,21,0,4,4,9,2,24,17,6,0
03102,10158,8617,1541,1249,1083,159,78,53,26,22,4,467,127,166,17,54,164,5,154,1,1,89,8,7,4,13,2,11,26,3,2,0,1,2,39,18,8,0
03103,328,306,22,14,14,0,0,0,0,0,1,4,8,0,0,0,3,0,0,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03104,34533,33688,845,320,231,12,14,24,43,8,10,24,72,89,4,27,58,21,28,0,7,354,23,20,15,164,16,3,29,28,2,5,6,34,110,81,13,3
03902,21348,13053,8295,5546,4854,477,46,47,59,33,23,2812,831,692,115,161,1918,7,1898,0,2,636,28,27,18,47,6,6,427,9,8,10,24,9,194,123,12,1
03105,7627,6598,1029,715,633,7,30,7,11,7,1,484,29,82,11,67,125,13,110,1,0,161,8,26,3,14,5,0,61,1,0,9,10,1,28,14,11,0
03106,725,652,73,73,72,4,0,2,0,0,2,38,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03901,3246,1351,1895,1834,1597,789,6,100,21,18,10,412,28,237,33,1,15,2,12,0,0,31,2,5,3,5,1,1,3,0,2,0,4,1,15,6,2,0
03107,4549,3180,1369,1071,847,53,18,59,25,9,4,350,93,224,64,22,136,24,92,0,17,148,17,14,8,6,15,6,53,1,0,9,5,8,14,0,6,0
03060,113,110,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03109,4218,3617,601,142,122,2,8,2,5,6,18,26,44,20,2,16,374,9,365,0,0,83,5,2,2,19,7,1,43,0,0,2,0,1,1,1,0,1
03110,630,359,271,264,239,41,0,9,1,2,0,155,1,25,6,4,0,0,0,0,0,6,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0
03111,7765,6814,951,156,136,0,18,8,12,18,3,18,41,20,5,12,602,131,470,0,0,162,8,75,2,36,4,0,22,3,2,4,3,0,28,17,10,3
03112,1258,713,545,539,521,16,5,6,4,3,4,347,33,18,6,4,1,0,1,0,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
03113,17622,5195,12427,11525,9666,947,106,124,69,42,6,6291,48,1859,482,78,451,27,410,4,3,192,15,6,12,17,4,4,98,2,2,4,1,5,254,116,4,5
03114,2411,1895,516,441,432,10,2,9,4,18,0,278,4,9,5,0,8,4,2,0,0,63,0,4,0,6,1,1,43,4,0,0,1,0,3,0,2,1
03115,414,273,141,131,131,13,0,11,1,0,0,92,1,0,0,0,8,0,8,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
03116,1569,1389,180,170,163,10,36,7,1,3,2,78,5,7,0,0,0,0,0,0,0,10,3,0,0,2,0,0,3,0,1,0,0,1,0,0,0,0
03118,7384,2888,4496,3977,3769,465,15,75,40,9,5,2651,62,208,53,39,346,89,253,1,1,69,13,0,3,4,8,1,18,3,1,4,1,6,103,55,2,1
03904,1915,1697,218,156,152,1,18,11,4,3,4,50,44,4,1,0,33,2,27,0,0,28,2,0,7,6,1,0,10,0,1,0,0,0,1,0,0,0
03120,6193,2940,3253,2989,2717,304,67,30,11,5,3,1929,33,272,80,68,172,40,106,4,11,54,6,1,4,1,1,4,21,1,0,0,2,7,38,25,3,0
03122,56715,53475,3240,1315,960,53,76,107,236,39,31,68,216,355,101,85,592,202,296,9,9,935,145,30,57,172,28,35,132,57,52,10,52,86,397,252,37,1
03117,649,430,219,210,186,56,1,2,2,1,0,96,3,24,0,0,0,0,0,0,0,9,2,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0
03119,22897,20672,2225,1269,1027,72,48,193,239,36,11,97,135,242,66,73,204,79,107,2,4,585,137,21,32,88,22,11,72,63,9,6,40,41,165,119,5,2
03121,31309,26220,5089,3747,3076,134,101,314,265,55,48,1274,209,671,264,128,381,101,160,1,93,643,129,13,30,171,43,23,20,32,20,15,50,53,316,196,31,2
03123,9700,9164,536,410,370,14,26,16,17,1,7,247,18,40,5,26,12,1,8,2,0,94,15,12,3,33,1,0,12,6,1,1,3,3,20,13,2,0
03124,584,516,68,62,58,16,0,1,1,0,0,28,0,4,1,0,3,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
03125,577,419,158,118,118,30,3,7,2,0,1,45,1,0,0,0,35,0,35,0,0,5,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
03127,636,410,226,218,215,33,0,25,3,2,0,75,7,3,0,0,0,0,0,0,0,8,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0
03128,10654,5097,5557,4663,4343,762,313,145,66,38,7,1958,215,320,94,28,334,30,295,1,4,398,58,59,10,137,8,3,39,2,1,14,16,16,161,94,12,1
03129,1634,1411,223,203,201,30,0,5,7,1,0,96,21,2,1,0,2,2,0,0,0,18,7,0,2,2,2,0,0,0,0,0,2,1,0,0,0,0
03130,53,46,7,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03131,323,201,122,117,114,14,0,0,0,0,0,86,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03132,727,590,137,126,114,24,0,8,1,0,0,25,19,12,1,2,2,0,2,0,0,7,0,0,0,1,1,0,0,4,0,0,0,1,1,0,0,1
03133,84213,50548,33665,23513,14447,1012,1678,386,676,409,242,4427,1726,9066,5030,2534,4602,862,3060,162,383,3404,415,33,385,818,200,298,492,87,43,91,242,118,2134,889,207,12
03134,171,161,10,10,8,0,0,3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03136,582,475,107,93,93,9,1,10,0,0,0,42,25,0,0,0,2,1,1,0,0,10,1,2,0,1,0,0,1,0,0,0,0,1,2,0,0,0
03137,801,714,87,80,77,12,0,5,0,0,0,40,9,3,0,1,3,0,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03135,243,225,18,17,16,2,0,7,1,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03138,4515,3756,759,518,468,120,18,28,9,9,3,63,146,50,19,16,136,9,120,1,6,52,2,6,4,6,2,1,22,1,1,1,4,0,53,38,5,0
03139,33580,27239,6341,4224,3106,144,295,208,199,84,46,499,1025,1118,583,287,1180,262,877,17,11,710,110,28,51,175,48,21,134,11,7,13,23,54,226,91,61,1
03140,34163,32110,2053,714,643,12,256,13,15,10,11,110,192,71,13,21,694,21,632,2,4,502,20,6,17,142,11,1,216,21,8,7,3,28,143,69,44,0
03081,2648,1729,919,759,741,73,12,25,15,0,0,455,11,18,2,2,104,0,103,0,0,43,9,13,0,5,1,9,1,1,2,0,0,0,12,9,0,1
