codine,Total Población,Nacidos en España,Nacidos en el Extranjero,Total Europa,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total África,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Total Oceanía
03047,23326,11484,11842,8069,6597,933,155,433,173,138,41,1599,1191,1472,749,313,1331,133,885,2,269,1966,359,62,59,959,94,17,54,14,42,27,74,146,474,196,47,2
03048,7522,5517,2005,744,689,30,39,35,9,4,4,111,385,55,18,15,231,111,115,0,1,1007,86,233,16,69,12,11,523,1,8,1,10,24,19,4,9,4
03049,19127,15022,4105,914,668,13,49,408,10,6,6,61,76,246,21,135,2660,61,2585,7,1,487,17,43,10,56,16,1,282,16,5,11,17,2,44,18,20,0
03050,28930,22070,6860,3578,2925,199,39,723,183,54,42,735,280,653,337,117,893,539,283,4,10,2101,648,26,124,302,110,45,79,65,58,41,157,241,270,78,27,18
03051,417,395,22,16,16,0,12,2,0,0,0,1,0,0,0,0,4,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
03052,1208,1148,60,35,23,4,8,2,0,0,0,3,5,12,0,12,10,0,10,0,0,14,4,0,0,7,0,0,1,0,0,0,0,2,1,0,1,0
03053,10461,9003,1458,713,645,19,15,66,20,6,4,411,26,68,23,24,247,28,214,0,1,410,69,21,19,34,17,14,115,7,7,6,18,33,87,23,29,1
03054,437,351,86,70,70,3,0,8,0,0,0,44,0,0,0,0,10,6,2,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
03055,8898,6691,2207,1458,1393,43,10,135,14,11,5,856,39,65,8,11,508,12,484,0,0,184,22,5,12,30,8,7,35,5,7,3,5,25,57,34,2,0
03056,11520,10028,1492,317,259,5,7,43,5,8,4,106,41,58,19,23,940,25,894,2,6,190,27,4,6,34,11,5,32,1,22,6,3,8,44,23,18,1
03057,261,192,69,46,42,1,0,6,0,0,0,10,7,4,1,0,8,0,6,0,1,13,2,3,0,2,1,0,2,0,0,0,0,0,1,0,1,1
03058,7386,6039,1347,381,302,6,24,170,4,0,4,24,50,79,0,71,604,3,598,0,0,345,10,4,10,20,1,0,249,6,1,5,20,5,17,11,5,0
03059,29536,25408,4128,1027,932,92,2,234,20,5,8,373,49,95,17,3,2305,115,2154,3,2,695,43,25,41,338,8,2,98,23,7,19,10,36,101,72,17,0
03060,118,107,11,8,8,2,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
03061,1733,1267,466,346,324,9,4,21,3,1,1,225,1,22,1,4,90,4,80,2,1,19,2,0,2,9,2,0,1,0,0,0,1,0,11,1,0,0
03062,731,253,478,438,420,12,1,9,5,6,1,271,1,18,4,0,8,2,6,0,0,21,1,0,0,4,3,0,3,0,0,3,0,1,10,1,3,1
03063,42827,30232,12595,6508,4825,995,387,653,215,94,34,961,738,1683,640,536,870,143,612,16,28,4643,721,59,132,1409,287,91,742,53,72,58,302,442,562,165,65,12
03064,7531,6157,1374,601,555,29,4,69,5,3,5,297,29,46,15,12,570,20,548,0,1,186,11,3,18,42,16,32,24,0,1,4,1,22,15,4,4,2
03065,234765,202116,32649,9139,7449,505,309,1493,393,136,146,701,2989,1690,466,313,8872,1557,5263,209,630,12136,1430,243,484,3853,483,197,1865,1029,256,192,450,1050,2482,1988,212,20
03066,52813,48027,4786,1067,813,56,17,179,44,40,26,46,312,254,55,116,755,241,438,5,28,2734,256,66,45,1401,84,26,322,44,78,44,29,220,229,103,39,1
03067,107,101,6,5,5,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03068,45,39,6,4,4,0,0,0,0,0,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03069,7103,3929,3174,2220,1526,54,76,107,79,34,32,513,167,694,416,116,218,83,114,2,1,621,210,15,45,100,47,13,26,3,19,13,23,66,112,29,5,3
03070,4268,2566,1702,1228,1153,27,49,54,10,26,7,745,27,75,18,19,319,29,271,0,0,136,26,4,17,20,2,2,52,0,0,5,3,4,18,1,0,1
03071,6243,4673,1570,644,589,45,6,42,6,13,2,325,31,55,25,14,404,3,390,0,2,484,170,0,1,197,4,2,34,0,3,1,33,23,36,7,16,2
03072,479,430,49,43,43,2,0,0,0,0,0,25,5,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0
03073,241,228,13,9,9,1,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
03074,2591,2086,505,142,129,1,10,81,1,2,0,3,15,13,1,9,216,4,212,0,0,142,2,7,2,37,4,4,65,5,0,0,13,0,5,1,1,0
03075,224,166,58,47,43,3,1,5,2,0,0,19,0,4,3,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
03076,15849,10390,5459,4017,2705,186,305,144,79,50,25,1073,199,1312,650,436,516,70,365,0,50,720,208,5,87,114,53,27,30,14,12,22,51,42,204,110,7,2
03077,2606,1615,991,932,921,64,7,22,6,1,1,495,9,11,0,1,13,3,5,0,0,28,4,0,1,5,0,3,6,0,0,0,0,2,17,4,0,1
03078,1242,571,671,631,615,24,1,11,4,1,0,450,6,16,4,1,4,0,2,0,0,23,0,2,0,5,2,2,6,0,0,2,3,0,11,1,0,2
03079,23564,21439,2125,718,675,30,21,87,14,5,14,27,463,43,13,14,158,59,81,1,3,1104,143,71,16,136,29,8,501,24,22,18,32,29,142,41,93,3
03080,1998,1593,405,322,288,7,5,15,1,32,0,183,13,34,12,13,42,3,36,0,0,38,3,4,3,8,8,0,4,0,0,1,1,1,3,0,0,0
03081,2868,1716,1152,868,838,60,7,36,12,2,5,510,15,30,5,8,132,9,120,0,0,131,39,11,2,21,0,20,2,2,2,2,1,7,13,2,0,8
03082,28016,14494,13522,8355,7520,741,78,459,146,99,19,4402,190,835,300,144,1229,44,1049,3,12,3238,257,33,66,1403,62,36,325,13,38,20,179,567,663,130,253,37
03083,6879,6302,577,192,166,25,4,24,14,0,0,54,16,26,7,9,160,33,122,0,2,210,38,12,12,23,12,6,76,1,6,1,7,5,15,9,4,0
03084,582,533,49,36,35,1,0,12,0,0,0,19,2,1,0,0,2,1,1,0,0,11,2,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0
03085,830,326,504,481,464,41,0,14,2,2,0,276,5,17,8,0,7,2,4,0,0,14,3,2,0,4,0,1,1,0,0,0,0,0,2,0,0,0
03086,240,179,61,55,52,0,0,1,0,0,0,46,2,3,0,0,1,0,1,0,0,4,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
03088,8346,7197,1149,377,325,15,5,44,19,11,4,98,86,52,21,8,270,179,79,0,10,479,27,80,18,71,10,3,168,12,5,9,16,27,23,14,4,0
03089,12212,11182,1030,499,458,25,14,39,13,44,0,244,22,41,4,13,69,20,44,0,0,422,27,57,13,85,28,2,154,4,17,3,4,5,39,8,12,1
03090,25645,21688,3957,1883,1558,132,48,380,109,42,28,314,124,325,86,126,581,277,257,2,3,1336,336,30,74,266,35,12,91,74,38,25,48,226,145,62,2,12
03091,507,265,242,212,210,4,15,3,0,0,0,156,0,2,0,0,4,4,0,0,0,26,1,1,0,10,0,0,5,0,0,0,0,0,0,0,0,0
03092,9315,8256,1059,265,243,11,47,36,2,3,8,90,15,22,3,4,610,10,569,0,13,151,20,3,12,22,23,1,20,7,15,2,2,8,33,10,9,0
03093,25741,23231,2510,910,789,35,38,96,13,37,21,51,468,121,44,42,548,364,165,4,3,971,53,66,25,118,33,11,515,19,19,17,15,36,80,42,12,1
03094,18163,11783,6380,4285,3552,431,103,209,98,56,43,1104,306,733,232,102,546,235,197,2,82,1311,323,36,45,182,95,37,283,34,47,25,50,64,230,59,46,8
03095,7076,5591,1485,610,466,68,28,80,9,4,6,77,123,144,35,58,261,15,222,0,11,559,58,26,23,183,26,12,67,7,3,25,29,69,55,35,3,0
03096,7600,6835,765,318,291,16,15,35,14,0,1,65,105,27,8,8,150,8,139,0,0,274,58,15,7,34,10,2,27,7,9,11,68,21,23,5,9,0
03097,2232,1198,1034,904,873,81,18,37,5,8,1,613,23,31,5,2,56,14,32,1,1,60,7,0,2,1,1,2,16,0,3,0,0,4,13,2,0,1
03098,784,613,171,128,119,12,0,15,1,0,0,55,8,9,4,0,14,1,12,0,0,26,4,1,3,11,3,0,1,0,0,1,0,1,3,0,0,0
03099,78505,51639,26866,18894,15738,729,863,522,175,347,91,9234,778,3156,1354,777,3156,740,1911,47,27,3580,318,470,142,857,117,82,831,38,62,64,149,185,1212,434,106,24
03100,967,554,413,359,346,17,2,30,6,4,0,211,5,13,8,0,19,9,8,1,0,30,12,0,1,7,4,0,0,0,0,1,0,1,5,0,0,0
03101,7881,5779,2102,1301,1176,218,3,91,18,20,8,487,55,125,37,33,225,30,185,0,2,529,123,9,26,136,16,19,59,1,37,6,40,28,46,18,13,1
03102,10133,8290,1843,1357,1182,179,64,168,19,24,5,444,113,175,25,54,167,15,141,1,1,268,19,9,10,38,7,12,101,0,7,2,2,45,51,21,7,0
03103,269,244,25,15,15,2,0,0,0,0,0,6,3,0,0,0,3,1,0,0,1,7,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
03104,34241,32462,1779,514,373,42,13,99,28,10,12,56,68,141,18,29,172,49,85,1,14,972,99,19,22,503,41,9,104,20,13,13,27,67,121,69,23,0
03105,8025,6649,1376,917,855,22,28,23,13,13,5,586,53,62,4,50,165,18,140,1,1,246,10,19,6,36,12,0,94,2,0,12,18,12,48,12,28,0
03106,682,606,76,70,68,4,5,2,0,0,2,32,9,2,0,0,0,0,0,0,0,6,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
03107,5064,3320,1744,1154,909,53,36,71,27,11,7,321,93,245,105,32,215,73,103,0,31,341,63,18,10,33,30,11,96,4,8,5,14,16,33,2,8,1
03109,4553,3743,810,210,175,5,11,46,3,7,21,29,36,35,0,16,438,9,427,0,0,159,10,3,7,37,19,2,69,0,2,3,1,3,3,2,0,0
03110,648,366,282,241,206,26,0,14,2,5,0,132,5,35,9,3,7,1,1,0,0,31,5,0,4,5,1,0,3,0,1,1,0,6,3,1,0,0
03111,7926,6753,1173,272,244,13,29,107,6,17,3,15,23,28,6,11,584,134,445,0,0,285,15,65,2,87,9,0,52,6,4,6,8,17,32,15,17,0
03112,1148,727,421,393,375,3,1,13,0,1,0,205,34,18,7,8,8,3,4,0,0,16,5,0,2,4,1,1,0,0,0,1,1,1,4,0,0,0
03113,16671,5113,11558,10001,8427,638,72,183,55,37,12,5612,49,1574,420,89,702,37,629,7,5,423,42,11,17,86,15,18,146,1,13,6,11,19,426,132,10,6
03114,2492,1874,618,503,490,10,2,16,5,14,0,276,11,13,3,6,15,5,9,0,0,95,5,4,2,17,2,0,43,5,1,1,5,2,5,1,2,0
03115,426,283,143,119,116,6,0,5,0,1,0,88,3,3,0,1,17,5,10,0,0,6,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1
03116,1620,1350,270,226,217,16,23,26,1,3,2,121,3,9,3,0,3,0,1,0,1,40,4,0,2,19,2,0,7,2,0,0,0,3,1,0,1,0
03117,690,433,257,231,205,60,2,17,8,0,0,84,2,26,1,4,1,0,0,0,0,25,8,1,0,5,2,0,4,0,0,1,0,2,0,0,0,0
03118,8071,2943,5128,4523,4274,568,15,118,37,20,16,2792,51,249,49,50,289,68,206,3,2,192,33,0,14,22,13,5,32,1,18,5,6,18,124,44,3,0
03119,24367,19918,4449,1458,1109,108,52,325,69,41,14,137,138,349,116,110,634,259,316,3,5,2110,579,50,96,401,59,32,161,81,52,35,146,309,243,139,9,4
03120,6313,3021,3292,2830,2616,193,77,42,13,22,1,1847,45,214,59,53,181,27,125,3,10,189,32,11,7,27,3,12,51,1,0,1,3,21,91,19,22,1
03121,33303,25852,7451,3890,3030,161,93,425,235,104,31,1077,215,860,383,160,793,284,332,3,111,2280,529,25,111,634,127,58,73,67,54,42,166,263,479,210,32,9
03122,58978,52561,6417,1802,1291,162,77,389,92,30,29,81,220,511,131,99,1103,376,552,15,32,3010,533,63,119,725,134,78,363,82,129,58,178,380,498,263,57,4
03123,9859,9088,771,459,427,19,8,55,20,1,6,260,13,32,6,20,20,3,11,2,0,257,34,17,2,114,2,0,50,6,1,2,2,18,35,18,9,0
03124,577,502,75,60,55,10,0,8,2,0,0,24,0,5,1,0,6,1,3,0,0,8,1,0,0,2,0,0,0,2,1,1,0,1,0,0,0,1
03125,583,392,191,123,123,23,4,9,2,0,0,46,5,0,0,0,38,0,36,0,1,29,8,2,0,12,0,1,2,0,0,2,1,0,1,0,0,0
03127,623,391,232,192,188,27,3,18,1,1,0,68,8,4,1,0,15,12,1,0,0,24,2,0,0,4,0,0,12,0,0,1,0,0,1,0,0,0
03128,11278,4948,6330,4444,4130,611,259,169,51,34,9,2012,204,314,99,29,452,27,391,3,12,1198,121,78,22,643,28,4,68,2,10,20,30,61,226,87,44,10
03129,1662,1417,245,172,168,28,0,5,1,2,1,69,18,4,1,1,17,2,13,0,0,51,19,0,2,4,3,0,3,2,1,1,9,0,5,4,0,0
03130,35,23,12,11,11,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03131,318,199,119,115,114,10,0,1,0,3,0,84,1,1,0,1,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
03132,636,533,103,76,70,20,0,1,1,0,0,15,13,6,1,0,3,1,2,0,0,22,4,0,0,2,1,0,5,4,0,0,0,0,2,0,0,0
03133,84667,45480,39187,22978,14376,1118,1411,716,516,473,198,4481,1294,8602,3889,2881,3996,802,2411,115,383,10073,1267,46,790,3413,685,629,1006,128,259,233,690,600,2119,774,205,21
03134,160,150,10,9,6,0,0,2,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03135,218,186,32,20,20,2,0,13,1,0,0,3,0,0,0,0,8,5,2,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
03136,527,413,114,88,86,13,10,9,1,2,0,26,17,2,0,1,3,1,0,0,0,20,1,1,1,7,0,0,7,0,0,0,0,1,3,0,0,0
03137,827,692,135,96,90,10,1,8,0,0,0,39,7,6,1,2,12,8,1,0,0,25,3,0,1,3,6,0,0,2,2,0,0,2,1,0,0,1
03138,4709,3681,1028,560,485,119,22,66,3,9,7,56,143,75,18,25,177,9,155,0,10,221,39,6,9,69,6,5,35,2,4,2,6,25,70,45,8,0
03139,35199,26858,8341,4260,2999,143,266,270,163,80,44,563,822,1261,659,330,1578,373,1161,14,2,2178,415,33,114,565,169,45,305,15,46,40,104,248,319,78,98,6
03140,34155,30885,3270,757,655,31,178,97,15,10,12,123,141,102,16,25,984,96,819,2,8,1342,42,11,24,498,36,7,430,25,23,27,7,148,186,56,65,1
03901,2714,1300,1414,1230,1025,402,7,81,20,16,8,294,30,205,48,2,44,16,23,0,0,105,23,9,3,29,2,5,5,1,5,2,9,2,34,14,2,1
03902,22347,13184,9163,5821,5055,413,49,152,54,40,19,2904,710,766,150,185,1915,14,1880,4,5,1162,67,31,28,133,41,14,645,14,28,24,34,54,261,96,8,4
03903,5061,3188,1873,1474,1335,44,54,43,15,20,3,918,50,139,36,51,90,8,68,3,5,227,20,3,15,97,6,4,8,2,5,3,15,39,80,16,6,2
03904,2103,1742,361,182,169,3,18,17,3,3,3,40,62,13,2,1,88,6,74,0,1,89,3,1,8,34,4,1,23,1,1,3,4,1,2,0,0,0
